Date,Units_Sold,Average_Market_Price,Daily_Sentiment_Score,Ad_Spend,Inventory_Levels
2025-05-16,126.0447090067473,285.2406869049778,0.7169834115436212,1348.371067183086,674
2025-05-17,126.20952112663366,282.71463843852825,0.8747139419890135,3468.266064471205,522
2025-05-18,113.07359066474606,281.69232420107807,0.8476883271593205,1455.3535739064057,734
2025-05-19,127.31352252903775,280.7209904044584,0.8760152376353423,2380.8925712067685,1536
2025-05-20,80.72759758610398,277.12677046226,0.7810441697545633,3029.6477548712355,1624
2025-05-21,130.74630524118524,279.3558553848969,0.7540696492844217,4496.890098740703,1428
2025-05-22,111.18350286825022,272.15708406089124,0.6516083843471994,2974.1863213604747,1022
2025-05-23,130.04160526540238,279.9928073605318,0.714867463763259,3809.035064126657,1975
2025-05-24,103.55436983527302,275.40418732138824,0.7519067781608563,4971.267355996281,930
2025-05-25,119.95098765636774,274.6918336337014,0.631010150387866,1525.9564795919264,1292
2025-05-26,102.84810496307348,280.9718883381849,0.6772141834489239,2098.9261020780777,1032
2025-05-27,109.47352500767497,286.89506637677795,0.8093788529223085,2578.3043023905857,1478
2025-05-28,119.82747092558,284.3892753377039,0.8574820899837163,2687.312714155325,1816
2025-05-29,116.91162843284556,271.8078266522138,0.9494216289875324,2644.084301062183,1309
2025-05-30,96.9313385453664,274.5748263501153,0.9265896659702452,4630.44401022622,1412
2025-05-31,128.32213023385194,284.0894603355455,0.824897819837317,3856.130577867426,1624
2025-06-01,117.838292569545,274.33580479055024,0.7474368186529252,3431.620856362815,1827
2025-06-02,128.01549249697695,277.987713370894,0.8226620776478815,2237.4908714511284,1370
2025-06-03,127.71225051043476,281.72377697863925,0.8749780663280812,4295.161536885179,1039
2025-06-04,89.2326851405119,273.9944315718357,0.6414176668231856,4820.242045939956,1523
2025-06-05,100.60207150906848,279.225668739521,0.7434667113937008,4284.793130200906,1878
2025-06-06,101.278374241768,271.89130109683754,0.8939307999724659,1006.2604207658916,1826
2025-06-07,75.70283015084742,275.4172277143099,0.7343415331765654,3545.605480733628,726
2025-06-08,113.21310748396154,279.885612967416,0.8001552949295152,1204.5415257684028,1759
2025-06-09,112.11583215791087,270.1843719916823,0.8057192763017693,2030.4288813348876,1372
2025-06-10,72.04339631827175,280.21435171178007,0.6645666885967737,1238.098801391087,1391
2025-06-11,97.89146216070483,277.776426389982,0.7267824045783009,3415.181811797551,1978
2025-06-12,100.66282053311016,280.4997025193385,0.7170789510596762,3746.359653970427,1536
2025-06-13,85.68894757165621,278.7194607802134,0.6091688479862226,1457.9505522636205,709
2025-06-14,109.7194723793478,284.28322962239673,0.6084671173619743,2535.3555321799176,1240
2025-06-15,98.1447964795414,277.9512873484044,0.8910939652865206,2824.946035822168,896
2025-06-16,110.08111084502222,275.040774492176,0.6955747834904843,2476.2120870436665,1623
2025-06-17,105.40332210437978,277.66192707560094,0.7813275681835854,1484.1000019407722,530
2025-06-18,119.07828574414091,279.62956706825884,0.7045539507560705,2675.791160749902,1397
2025-06-19,79.98092978030711,277.0200146373428,0.9292377357903692,4004.712191233673,1148
2025-06-20,99.54958102352202,276.8413101043711,0.6907538656030208,1284.030658133022,828
2025-06-21,99.75351418300096,272.99103057195526,0.7503798844586272,1320.7200563276135,1689
2025-06-22,84.77693078747393,273.04912178587165,0.9054555876696108,2419.085167343937,1982
2025-06-23,122.86481168884838,269.2132373772653,0.894676748377133,4766.9028464757,1451
2025-06-24,129.77950342121486,284.83678481483577,0.665135496246197,3674.290586891656,1623
2025-06-25,110.15140893059024,269.732222284582,0.8809251584284986,3714.6798266902592,1120
2025-06-26,95.26806105900764,272.3496498351963,0.7603654103582624,2447.67996335146,1696
2025-06-27,131.1163049163114,272.08477685896725,0.7690391052298743,3374.6431648341536,661
2025-06-28,105.41014206601572,280.0140724341728,0.6467179903455803,1040.5247361109734,1275
2025-06-29,75.73895101290371,273.9273395206277,0.6282105298149936,3544.3841856381687,1786
2025-06-30,70.11583695567667,281.50343563809395,0.8547787574408178,4653.147790304947,773
2025-07-01,94.12751054687683,271.7599095161433,0.773761403324355,3450.2938733792766,1526
2025-07-02,90.6799149937779,276.38497081111905,0.7528977459153128,4494.79437386538,1551
2025-07-03,99.35164074448484,270.6759020963386,0.8553278800283388,3895.892221864375,825
2025-07-04,121.11008403820284,285.4410203641417,0.8679295146468884,1482.2336656147609,1439
2025-07-05,76.67668694809528,268.6399199927645,0.6556178586842737,4609.813229143367,1672
2025-07-06,73.57488310486002,275.9896530016846,0.8135788023171744,1265.7753774230996,1039
2025-07-07,117.16167584319558,277.4720712178473,0.6473739287971899,3135.869890191055,987
2025-07-08,79.50874938553196,276.2348196630817,0.862981280110166,1568.5484951738308,1321
2025-07-09,106.97769532806016,273.102023244073,0.8299343046934988,1046.8264429236162,1961
2025-07-10,103.32847650933113,273.2419954024318,0.9348151173792104,2688.1370405105563,1588
2025-07-11,102.8256549233741,273.97279362363184,0.6241353057247474,2180.162830616625,855
2025-07-12,120.1744623852345,272.88136361823115,0.619969152402939,2944.001975190412,1775
2025-07-13,108.406425330652,278.2984065729855,0.6987654761426201,3308.799546938203,734
2025-07-14,77.09935916216395,284.39426335960513,0.6915969893075671,1174.9562892357894,726
2025-07-15,89.16059881830337,270.41682678924656,0.6864425796752,1492.0131804949824,1836
2025-07-16,122.73679598015956,266.2179081790277,0.9171891031823628,3234.5695858017016,548
2025-07-17,148.0927625928727,272.48815019780415,0.6873411699473271,2372.669412690633,617
2025-07-18,111.2325583826564,285.6907444904694,0.6951824041450209,3916.693950197792,553
2025-07-19,111.67627194062412,268.6364623249865,0.8657893918462873,3609.166594367759,1064
2025-07-20,117.75935542570652,280.71305655469286,0.757408944857689,4382.417451959627,1567
2025-07-21,105.52722622346931,280.76861396049213,0.8718486949343134,3769.971306676901,552
2025-07-22,105.72440654432512,269.4748060442073,0.6228781551475349,2719.7243095605927,1057
2025-07-23,81.24096749093943,274.950300011311,0.7706499177856845,3691.8664895777297,1625
2025-07-24,116.27615679039052,280.11000509366465,0.6117647600641489,2101.524697021674,1367
2025-07-25,129.6338555164835,269.9350206357219,0.6219286212093741,2225.253995112851,897
2025-07-26,114.61589027708511,270.6753949027849,0.9172531086705438,4155.940639683173,1661
2025-07-27,127.1556522201388,268.6475294961909,0.6487358798911583,2785.678065606329,1174
2025-07-28,129.90050661996466,266.34478777510714,0.786347238796326,4193.52136207341,886
2025-07-29,129.11595902870593,268.0348210658788,0.7438834609102473,4289.689494673114,610
2025-07-30,157.6880881577742,265.02414482003485,0.7215701641905949,4430.249350645136,1113
2025-07-31,141.31536504419807,271.17690085777963,0.9149416709905454,4666.540943364829,516
2025-08-01,149.9525888699029,267.01925472382766,0.6076381888714213,2723.940882053185,1705
2025-08-02,143.52824129853505,271.900687800712,0.8323263901614562,2275.467273284556,1383
2025-08-03,160.16097981421436,262.8149173733775,0.9371880519747426,3328.794986376456,1040
2025-08-04,121.07940625761128,272.11143412810526,0.7960588642116446,2484.6896937505103,670
2025-08-05,134.73575996646542,274.4873151377149,0.927887861711582,3404.296667200932,908
2025-08-06,133.6006102145195,260.2136294794504,0.6182902577501083,3822.3434505752975,1239
2025-08-07,155.40906145881135,271.9152279041829,0.7465776616759565,3753.6200739685473,1901
2025-08-08,144.90947212887403,276.0459273799489,0.6910552268367178,2498.211548080485,1711
2025-08-09,161.35712631198317,263.72201468676377,0.8557873377432554,1667.4408067950112,1357
2025-08-10,142.56385435258505,277.99571907704564,0.9434539816740364,2722.11735384883,729
2025-08-11,180.5046014541951,271.5905895523248,0.6897855218554867,1570.376576327635,618
2025-08-12,143.88446558014596,265.8330725893398,0.828961110515926,4560.388140735233,1679
2025-08-13,161.37264771095366,268.9419238424807,0.669334171465909,2383.5098429514296,1283
2025-08-14,134.40257176836946,271.87504115601524,0.7978655891000634,1617.8389888932952,964
2025-08-15,145.61254443464398,269.32607091310604,0.7623763703409177,1101.7910396230036,603
2025-08-16,150.121919091424,271.5024612809132,0.940201865371038,3583.289545145937,1197
2025-08-17,163.09269879924187,264.0679507159218,0.8129845454437632,3547.6092698189727,674
2025-08-18,158.23181318725022,269.3807601641364,0.7223272302303866,2362.4166663251667,1244
2025-08-19,139.46116098898443,261.3280209220685,0.6399335247107767,1286.8475553906042,1944
2025-08-20,159.2129586330458,267.70310046248727,0.652936390057227,2638.515579580928,1657
2025-08-21,161.803339318069,263.6023299245442,0.6788609254829323,2244.8699802535743,1914
2025-08-22,152.66654593897383,264.30685578155664,0.6878383314691042,3708.4825589400375,1164
2025-08-23,154.15471509657283,274.02760873319505,0.8977156202443982,3423.1169978107614,532
2025-08-24,155.06432021838532,273.16633082275155,0.7964279758988837,2458.37491279016,554
2025-08-25,165.35113332787523,270.61810818695346,0.7831868189810283,1871.5702170199604,1018
2025-08-26,168.75446144081548,261.97349112169206,0.6401691051542261,4952.143864622367,1255
2025-08-27,165.0804767054114,265.7156500592183,0.901048892672302,2816.00648478446,511
2025-08-28,185.5823627711061,273.22581817022564,0.8529850061229693,3753.096943120948,1219
2025-08-29,160.18568601423308,267.73155160116653,0.6236839266650005,1562.2118703134431,1054
2025-08-30,168.7571052441056,278.4822520955129,0.847742284030419,2942.3587986375915,872
2025-08-31,175.34907047606723,268.71483095521364,0.7902383760699261,1110.146879477862,983
2025-09-01,162.90592290078914,267.5711247033293,0.6286038710113724,3021.8204716417995,1472
2025-09-02,153.44015293072667,264.927934162504,0.7604052245350297,4856.069628470809,1751
2025-09-03,159.42965114201797,267.0038583700653,0.7696437004955164,2536.826851943201,1122
2025-09-04,165.94839749561245,265.43644202688847,0.6580210890571465,1155.9840502996462,806
2025-09-05,193.948260759662,269.60197195487154,0.9309943514500988,1123.8231636773742,956
2025-09-06,176.81239588439257,270.7075775180389,0.8974913800182316,2551.947039787478,659
2025-09-07,166.39311830570944,261.8567559941636,0.8341578180651879,1640.0997458527763,830
2025-09-08,174.34405893668975,258.9931758915518,0.7618034463502125,1093.4083853127436,1275
2025-09-09,155.4772761555302,256.3309511564616,0.744117939554578,4024.854455800708,724
2025-09-10,164.1851219127654,267.9145720191781,0.827840713502834,2834.092035527563,1482
2025-09-11,161.94468138414294,259.7204197163834,0.7909011542924169,2156.979087890618,1228
2025-09-12,193.9634655605484,254.33543714512768,0.6217955870586599,4600.332732065923,1979
2025-09-13,172.82407999725507,266.9054204951823,0.7793759270696161,1464.5558408021025,1568
2025-09-14,153.4847332760362,277.2901624223288,0.8822412660314938,4823.675315821277,1737
2025-09-15,200.83835785412367,264.6574476401028,0.7607339571589353,2255.866869509411,1582
2025-09-16,188.6873025299917,268.74289343269777,0.618184802143994,4553.614689234725,1143
2025-09-17,181.3131896412517,264.82222371581474,0.8751973697844115,3411.7715059178463,1115
2025-09-18,186.329425502704,263.78126601975856,0.670477323747591,4306.8294389659495,694
2025-09-19,206.57513116522009,268.7337340632905,0.6905172922108136,4936.052652841858,988
2025-09-20,142.13630660731582,262.5496162900458,0.6576472237013036,2153.6217512749827,656
2025-09-21,176.45137295958108,265.2005879439859,0.7155752727050241,4844.541941630372,1109
2025-09-22,195.63204461237308,265.3347527672438,0.8648630269910222,2557.9275796096817,1749
2025-09-23,168.9727080569425,260.24844883068585,0.7817850508263781,2542.047618947689,911
2025-09-24,183.51058033523827,268.41175020922105,0.6717084459527494,2361.5484170180225,1728
2025-09-25,191.5038885356356,262.4393770406988,0.9072405273532144,3165.630429390341,1602
2025-09-26,185.52297777232212,259.398087389349,0.9078536492330352,1616.5801727139483,1647
2025-09-27,172.07556031143403,265.7219997673026,0.9047024487661024,3214.8459414320446,970
2025-09-28,185.5109315339144,258.4097480031328,0.6835786739835388,3166.819249640016,1741
2025-09-29,215.60197959694867,262.9056310615709,0.7579337704633458,4047.60725041948,1015
2025-09-30,182.90822556207945,262.58176765414163,0.9447463796493064,4334.599847750342,1627
2025-10-01,198.90824020094317,267.9194778291579,0.8702043667084967,2761.765401249696,892
2025-10-02,213.8247587875776,264.72612852703713,0.6095085974289459,2209.332997405975,1130
2025-10-03,179.0801901409298,262.09013993154906,0.6228216069411722,2037.339589268378,1107
2025-10-04,187.9123750908331,266.1667435839135,0.7623759818843164,1778.4953468194876,1479
2025-10-05,195.59878336021848,268.891587195636,0.918227072051546,1230.5903287960996,933
2025-10-06,179.37562509612602,264.5922383449461,0.78854562928345,2369.7919153388534,1854
2025-10-07,191.54164820775307,261.71758727504107,0.7742343778120016,2080.990768523133,1666
2025-10-08,183.9355999699821,254.9692803767108,0.6369157949848206,4865.669543465629,1039
2025-10-09,190.07097882198025,256.06553058572206,0.8298730366535029,3230.835305000176,777
2025-10-10,166.2000995992435,259.72761274196296,0.8877361062100788,2389.10815612203,732
2025-10-11,211.28068896591884,258.0688126155772,0.7331470026276468,3321.870403974784,1613
2025-10-12,181.11146406471528,260.04415447408377,0.8714641478238645,1556.786805382782,1722
2025-10-13,224.1581830557088,261.1248979761339,0.937566828865284,2776.174996808812,861
2025-10-14,190.4270036306871,263.3527494860694,0.6713182606946911,3504.937285684255,1964
2025-10-15,227.54407335919856,260.2144291866276,0.7831653709181594,2955.591327169805,525
2025-10-16,207.6132880600545,262.86206865869144,0.7004982853296015,2607.1152026172967,1548
2025-10-17,214.2941040176133,260.6145698762484,0.8774990466618438,4975.393555598793,1917
2025-10-18,200.1080526557353,250.2775023330658,0.8021576780584051,4521.259048595708,1006
2025-10-19,212.79866326199584,255.3207955583788,0.8221038461426062,3493.6238326377606,1824
2025-10-20,184.26129990560375,259.15967211150183,0.8792699558655629,3277.5094447291312,1862
2025-10-21,198.1378726543199,253.69427353854172,0.7385896654318591,3482.641919298336,766
2025-10-22,183.8652089820615,262.60502826536566,0.9202815239424652,1805.2484312897327,960
2025-10-23,213.8416681930137,267.12177613974046,0.7865601035361489,2580.5509730572744,955
2025-10-24,185.31794546226024,265.42446859914594,0.6552841879923718,1157.8381315635972,1883
2025-10-25,208.6963582404978,258.1260823486457,0.8435646913590809,2902.1841499473067,1591
2025-10-26,187.85447085667096,266.50956475018387,0.877641472653389,3172.098335830653,1506
2025-10-27,192.48173201643556,259.661908714582,0.7108665869736344,1910.9989444128385,1362
2025-10-28,196.56864819876927,257.09577893561857,0.9000127399495634,4856.115388662055,1935
2025-10-29,182.94027558870823,255.57683283614145,0.917150139168018,4637.818443748968,990
2025-10-30,187.58588799668595,256.99413508404285,0.6969165705822331,3888.5729418236233,1572
2025-10-31,212.04777647230077,256.42823678641474,0.9442325154503276,3133.5465150614505,1063
2025-11-01,166.47310602495514,259.0838393536357,0.6492490348170654,4479.87663859074,1625
2025-11-02,177.36729977834375,258.89726550964497,0.6707054839408715,1522.6093752938516,715
2025-11-03,173.0347605941928,257.9722630678001,0.6644786937333091,4162.039177099539,1961
2025-11-04,155.5820291574649,260.00436117840206,0.9128963985027546,1499.283255867393,1058
2025-11-05,161.21323097340647,263.6355390662394,0.8290023933137366,4176.842650197622,658
2025-11-06,203.8568607303932,262.2927157321517,0.6532364991277955,2103.070273005428,988
2025-11-07,192.28079230280505,249.9830925753329,0.754113196428922,4508.362324072756,1185
2025-11-08,188.81769080499012,244.50061410571004,0.8153543087744307,4776.168375301591,1765
2025-11-09,176.00457494068976,261.8044566990535,0.6292124297462841,1595.183877620463,1293
2025-11-10,185.28001146392705,250.16110101341735,0.9088457289425684,2850.702420261574,504
2025-11-11,194.7761479686684,255.73430485866845,0.8812612374045372,4923.949512650741,860
2025-11-12,163.2565476304817,250.87020410047245,0.7768223707518234,2933.6297438925867,958
2025-11-13,194.87590507645947,247.5735044055065,0.9384943153407096,4454.19009005818,747
2025-11-14,210.59173226301243,259.1533575970679,0.7462163427462849,3354.9260885252797,1445
2025-11-15,184.5598873430738,260.1044571201946,0.9444386116627742,2501.3196316784074,921
2025-11-16,165.96583097653496,253.28876667768503,0.8337719995812695,2143.134222103481,514
2025-11-17,185.68507740251425,243.0787445832315,0.8221349456388795,1812.892364344349,1235
2025-11-18,176.06583754038203,253.165371165331,0.6580842133535247,4047.192765510789,1645
2025-11-19,159.871853259751,257.7182507962435,0.9086747154066254,2546.162027292112,776
2025-11-20,159.36358944056204,248.2273102879975,0.7496213907722152,3045.101848803005,952
